cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
110023,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,54,110023__2023,ADVENTHEALTH GORDON,GA,1035 RED BUD ROAD,CALHOUN,30703,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
460013,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,55,460013__2024,MOUNTAIN VIEW HOSPITAL,UT,1000 EAST 100 NORTH,PAYSON,84651,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
230193,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,56,230193__2023,MCLAREN LAPEER REGION,MI,1375 NORTH MAIN STREET,LAPEER,48436,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
440065,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,57,440065__2024,NORTHCREST MEDICAL CENTER,TN,100 NORTHCREST DRIVE,SPRINGFIELD,37172,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
450587,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,58,450587__2024,HENDRICK MEDICAL CENTER BROWNWOOD,TX,1501 BURNET DRIVE,BROWNWOOD,76804,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
190014,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,59,190014__2023,OCHSNER ST. MARY,LA,1125 MARGUERITE STREET,MORGAN CITY,70308,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
194114,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,60,194114__2023,RIVER PLACE BEHAVIORAL HEALTH,LA,500 RUE DE SANTE,LAPLACE,70068,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
110128,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,61,110128__2024,MEADOWS REGIONAL MEDICAL CENTER,GA,1 MEADOWS PARKWAY,VIDALIA,30474,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
061317,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,62,061317__2023,GRAND RIVER HOSPITAL DISTRICT,CO,501 AIRPORT ROAD,RIFLE,81650,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
100320,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,63,100320__2024,HCA FLORIDA POINCIANA HOSPITAL,FL,325 CYPRESS PARKWAY,KISSIMMMEE,34758,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
230095,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,64,230095__2024,MYMICHIGAN MEDICAL CTR WEST BRAN,MI,2463 S M-30,WEST BRANCH,48661,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
170006,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,65,170006__2024,VIA CHRISTI HOSPITAL PITTSBURG INC.,KS,1 MT CARMEL WAY,PITTSBURG,66762,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
380071,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,66,380071__2023,WILLAMETTE VALLEY MEDICAL CENTER,OR,2700 SE STRATUS AVENUE,MCMINNVILLE,97128,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
524042,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,67,524042__2023,MIRAMOUNT BEHAVIORAL HEALTH,WI,3169 DEMMING WAY,MIDDLETON,53562,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
490143,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,68,490143__2023,RIVERSIDE DOCTORS HOSPITAL WILLIAMSB,VA,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,23185,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
300014,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,69,300014__2024,FRISBIE MEMORIAL HOSPITAL,NH,11 WHITEHALL ROAD,ROCHESTER,03867,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
241355,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,70,241355__2023,GLENCOE REGIONAL HEALTH SERVICES,MN,705 EAST 18TH STREEET,GLENCOE,55336,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
370113,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,71,370113__2024,INTEGRIS GROVE HOSPITAL,OK,1001 EAST 18TH STREET,GROVE,74344,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
010158,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,72,010158__2023,RUSSELLVILLE HOSPITAL,AL,15155 HIGHWAY 43,RUSSELLVILLE,35653,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
230100,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,73,230100__2024,ASCENSION ST. JOSEPH HOSPITAL,MI,200 HEMLOCK ST,TAWAS,48764,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
144028,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,74,144028__2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,1200 S FIRST AVE,HINES,60141,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
673079,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,75,673079__2023,ENCOMPASS HEALTH REHABILITATION OF W,TX,3600 SOUTH LOOP 340,ROBINSON,76706,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
231325,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,76,231325__2024,MYMICHIGAN MEDICAL CENTER GLADWIN,MI,515 QUATER STREET,GLADWIN,48624,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
390117,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,77,390117__2024,UPMC BEDFORD,PA,10455 LINCOLN HIGHWAY,EVERETT,15537,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
361330,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,78,361330__2023,HOCKING VALLEY,OH,601 STATE ROUTE 664,LOGAN,43138,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
451333,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,79,451333__2024,MARTIN COUNTY HOSPITAL,TX,610 N. SAINT PETER STREET,STANTON,79782,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
110236,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,80,110236__2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,101 GROSS CRESCENT CIRCLE,FT OGLETHORPE,30742,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
370178,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,81,370178__2024,ADAIR COUNTY HEALTH CENTER,OK,100 HIGHWAY WEST,STILWELL,74960,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
670131,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,82,670131__2024,BAYLOR SCOTT & WHITE - BUDA,TX,5330 OVERPASS ROAD SUITE 110,BUDA,78610,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
181331,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,83,181331__2024,MCDOWELL ARH,KY,9879 ROUTE 122,MCDOWELL,41647,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
341317,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,84,341317__2023,LIFEBRITE COMM HOSP OF STOKES,NC,1570 NC 8 & 89 HWY N,DANBURY,27016,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
511310,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,85,511310__2024,SUMMERS COUNTY ARH,WV,TERRACE STREET,HINTON,25951,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
390104,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,86,390104__2024,UPMC KANE,PA,4372 ROUTE 6,KANE,16735,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
241301,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,87,241301__2024,LAKEWOOD HEALTH CENTER,MN,600 MAIN AVENUE S,BAUDETTE,56623,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
371331,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,88,371331__2023,DRUMRIGHT REGIONAL HOSPITAL,OK,610 WEST BYPASS,DRUMRIGHT,74030,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
371303,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,89,371303__2024,ROGER MILLS MEMORIAL HOSPITAL,OK,501 SOUTH LL MALES AVENUE,CHEYENNE,73628,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
670285,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,90,670285__2023,KINGWOOD EMERGENCY HOSPITAL,TX,23330 HIGHWAY 59 N,KINGWOOD,77339,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
014006,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,91,014006__2023,MOUNTAIN VIEW HOSPITAL,AL,3001 SCENIC HWY,GADSEN,35904,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
194118,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,92,194118__2023,MERCY BEHAVIORAL HOSPITAL,LA,2810 US HIGHWAY 71 S,LECOMPTE,71346,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
244016,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,93,244016__2023,PRAIRIECARE,MN,9400 ZANE AVE N,BROOKLYN PARK,55443,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
414003,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,94,414003__2023,EMMA P BRADLEY HOSPITAL,RI,1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,02915,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
453317,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,95,453317__2023,COOK CHILDREN CARE,TX,4100 W UNIVERSITY DR,PROSPER,75078,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
464007,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,96,464007__2024,BENCHMARK BEHAVIORAL HEALTH SYSTEM I,UT,592 WEST 1350 SOUTH,WOOD CROSS,84087,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
493300,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,97,493300__2024,CUMBERLAND HOSPITAL LLC,VA,9407 CUMBERLAND RD,NEW KENT,23124,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
514011,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,98,514011__2023,HIGHLAND CLARKSBURG HOSPITAL INC,WV,3 HOSPITAL PLAZA,CLARKSBURG,26301,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400109,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,99,400109__2023,HOSPITAL HIMA SAN PABLO BAYAMON,PR,SANTA CRUZ # 70,BAYAMON,00959,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
110215,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,100,110215__2024,PIEDMONT FAYETTE HOSPITAL INC.,GA,1255 HIGHWAY 54 WEST,FAYETTEVILLE,30214,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
400118,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,101,400118__2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,CARR. #2,MANATI,00674,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
650003,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,102,650003__2023,GUAM REGIONAL MEDICAL CITY,GU,133 ROUTE 3,DEDEDO,96929,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
404004,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,103,404004__2023,FIRST HOSPITAL PANAMERICANO,PR,STATE ROAD #787,CIDRA,00739,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400112,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,104,400112__2024,HOSPITAL UPR,PR,STREET 3 KM 8.3 65 INFANTERIA AVE.,CAROLINA,00984,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400032,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,105,400032__2023,BAYAMON MEDICAL CENTER,PR,CARR. #2 KM. 11.7,BAYAMON,00960,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
650001,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,106,650001__2023,GUAM MEMORIAL HOSPITAL,GU,850 GOVERNOR CARLOS G CAMACHO RD,OKA TAMUNING,96911,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
390156,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,107,390156__2024,MERCY CATHOLIC MEDICAL CENTER,PA,LANSDOWNE AVE & BAILEY RD.,DARBY,19023,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400019,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,108,400019__2023,HOSPITAL PAVIA SANTURCE,PR,ASIA STREET,SANTURCE,00910,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
480001,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,109,480001__2023,ROY L SCHNEIDER HOSPITAL,VI,9048 SUGAR ESTATE,ST. THOMAS,00801,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
394056,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,110,394056__2024,TOWER BEHAVIORAL HEALTH,PA,201 WELLNESS WAY,READING,19605,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400048,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,111,400048__2024,HOSPITAL MENONITA GUAYAMA,PR,AVE PEDRO ALBIZU CAMPOS,GUAYAMA,00785,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400102,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,112,400102__2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,STREET J-9 EXT. HERMANAS DAVILA,BAYAMON,00956,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
