attempt_key,provider_year_key,cms_provider_number,fiscal_year,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,attempt_label,attempt_query,result_index,geocoder_point_fips,geocoder_point_county_name,geocoder_point_state_abbr,geocoder_lat,geocoder_lon,geocoder_name,geocoder_display_name,geocoder_category,geocoder_type,geocoder_address_house_number,geocoder_address_road,geocoder_address_city,geocoder_address_county,geocoder_address_state,geocoder_address_postcode,house_number_supported,zip_supported,city_supported,state_supported,health_result_supported,provider_name_supported,road_supported,manual_geocode_confidence,candidate_failures,result_json
20bf6b44ff912d3ca1db,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,15155 HIGHWAY 43,RUSSELLVILLE,35653,external_geocoder_required_no_local_candidate,provider_city_zip,"RUSSELLVILLE HOSPITAL, RUSSELLVILLE, AL, 35653",0,01059,"Franklin County, Alabama",AL,34.5113638,-87.7186868,Russellville Hospital,"Russellville Hospital, 15155, Gandy Street Northeast, Russellville, Franklin County, Alabama, 35653, United States",amenity,hospital,15155,Gandy Street Northeast,Russellville,Franklin County,Alabama,35653,True,True,True,True,True,True,False,0.96,,"{""address"": {""ISO3166-2-lvl4"": ""US-AL"", ""amenity"": ""Russellville Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Franklin County"", ""house_number"": ""15155"", ""postcode"": ""35653"", ""road"": ""Gandy Street Northeast"", ""state"": ""Alabama"", ""town"": ""Russellville""}, ""addresstype"": ""amenity"", ""boundingbox"": [""34.5098380"", ""34.5129229"", ""-87.7201611"", ""-87.7176907""], ""category"": ""amenity"", ""display_name"": ""Russellville Hospital, 15155, Gandy Street Northeast, Russellville, Franklin County, Alabama, 35653, United States"", ""extratags"": {""beds"": ""100"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""phone"": ""+1 256 332 1611"", ""website"": ""https://www.russellvillehospital.com/""}, ""importance"": 4.203936827644797e-05, ""lat"": ""34.5113638"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-87.7186868"", ""name"": ""Russellville Hospital"", ""osm_id"": 452080911, ""osm_type"": ""way"", ""place_id"": 341956883, ""place_rank"": 30, ""type"": ""hospital""}"
20bf6b44ff912d3ca1db,010158__2023,010158,2023,RUSSELLVILLE HOSPITAL,AL,15155 HIGHWAY 43,RUSSELLVILLE,35653,external_geocoder_required_no_local_candidate,provider_city_zip,"RUSSELLVILLE HOSPITAL, RUSSELLVILLE, AL, 35653",1,01059,"Franklin County, Alabama",AL,34.5108360,-87.7184011,Russellville Hospital,"Russellville Hospital, Andrew Jackson Highway, Russellville, Franklin County, Alabama, 35654, United States",building,hospital,,Andrew Jackson Highway,Russellville,Franklin County,Alabama,35654,False,False,True,True,False,True,False,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-AL"", ""building"": ""Russellville Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Franklin County"", ""postcode"": ""35654"", ""road"": ""Andrew Jackson Highway"", ""state"": ""Alabama"", ""town"": ""Russellville""}, ""addresstype"": ""building"", ""boundingbox"": [""34.5104759"", ""34.5112466"", ""-87.7189316"", ""-87.7179067""], ""category"": ""building"", ""display_name"": ""Russellville Hospital, Andrew Jackson Highway, Russellville, Franklin County, Alabama, 35654, United States"", ""extratags"": {""building:levels"": ""2""}, ""importance"": 4.203936827644797e-05, ""lat"": ""34.5108360"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-87.7184011"", ""name"": ""Russellville Hospital"", ""osm_id"": 288387951, ""osm_type"": ""way"", ""place_id"": 341901009, ""place_rank"": 30, ""type"": ""hospital""}"
5af196856239a1c1358c,230100__2024,230100,2024,ASCENSION ST. JOSEPH HOSPITAL,MI,200 HEMLOCK ST,TAWAS,48764,external_geocoder_required_no_local_candidate,address_only,"200 HEMLOCK ST, TAWAS, MI, 48764",0,26069,"Iosco County, Michigan",MI,44.2752455,-83.5096835,MyMichigan Medical Center Tawas,"MyMichigan Medical Center Tawas, 200, Hemlock Street, Tawas City, Iosco County, Michigan, 48764, United States",amenity,hospital,200,Hemlock Street,Tawas City,Iosco County,Michigan,48764,True,True,True,True,True,False,True,0.96,,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""amenity"": ""MyMichigan Medical Center Tawas"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Iosco County"", ""house_number"": ""200"", ""postcode"": ""48764"", ""road"": ""Hemlock Street"", ""state"": ""Michigan"", ""town"": ""Tawas City""}, ""addresstype"": ""amenity"", ""boundingbox"": [""44.2743994"", ""44.2763565"", ""-83.5125359"", ""-83.5075235""], ""category"": ""amenity"", ""display_name"": ""MyMichigan Medical Center Tawas, 200, Hemlock Street, Tawas City, Iosco County, Michigan, 48764, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""helipad"": ""yes"", ""operator"": ""MyMichigan Health"", ""operator:wikidata"": ""Q6840884"", ""phone"": ""+1-800-362-9404"", ""website"": ""https://www.mymichigan.org/locations/profile/medical-center-tawas/""}, ""importance"": 4.995727473864374e-05, ""lat"": ""44.2752455"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.5096835"", ""name"": ""MyMichigan Medical Center Tawas"", ""osm_id"": 326468311, ""osm_type"": ""way"", ""place_id"": 369615816, ""place_rank"": 30, ""type"": ""hospital""}"
5af196856239a1c1358c,230100__2024,230100,2024,ASCENSION ST. JOSEPH HOSPITAL,MI,200 HEMLOCK ST,TAWAS,48764,external_geocoder_required_no_local_candidate,address_only,"200 HEMLOCK ST, TAWAS, MI, 48764",1,26069,"Iosco County, Michigan",MI,44.2758619,-83.5116116,,"200, Hemlock Street, Tawas City, Iosco County, Michigan, 48764, United States",aeroway,helipad,200,Hemlock Street,Tawas City,Iosco County,Michigan,48764,True,True,True,True,False,False,True,0.88,confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-MI"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Iosco County"", ""house_number"": ""200"", ""postcode"": ""48764"", ""road"": ""Hemlock Street"", ""state"": ""Michigan"", ""town"": ""Tawas City""}, ""addresstype"": ""aeroway"", ""boundingbox"": [""44.2758119"", ""44.2759119"", ""-83.5116616"", ""-83.5115616""], ""category"": ""aeroway"", ""display_name"": ""200, Hemlock Street, Tawas City, Iosco County, Michigan, 48764, United States"", ""extratags"": null, ""importance"": 4.995727473864374e-05, ""lat"": ""44.2758619"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-83.5116116"", ""name"": """", ""osm_id"": 4472036689, ""osm_type"": ""node"", ""place_id"": 365461408, ""place_rank"": 30, ""type"": ""helipad""}"
01fe5dc03cb338da9673,390117__2024,390117,2024,UPMC BEDFORD,PA,10455 LINCOLN HIGHWAY,EVERETT,15537,external_geocoder_required_no_local_candidate,address_only,"10455 LINCOLN HIGHWAY, EVERETT, PA, 15537",0,42009,"Bedford County, Pennsylvania",PA,40.0253767,-78.4330404,UPMC Bedford,"UPMC Bedford, 10455, Lincoln Highway, Penn Wood, Everett, Bedford County, Pennsylvania, 15537, United States",amenity,hospital,10455,Lincoln Highway,Everett,Bedford County,Pennsylvania,15537,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-PA"", ""amenity"": ""UPMC Bedford"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Bedford County"", ""hamlet"": ""Penn Wood"", ""house_number"": ""10455"", ""postcode"": ""15537"", ""road"": ""Lincoln Highway"", ""state"": ""Pennsylvania"", ""town"": ""Everett""}, ""addresstype"": ""amenity"", ""boundingbox"": [""40.0247718"", ""40.0259344"", ""-78.4353501"", ""-78.4298354""], ""category"": ""amenity"", ""display_name"": ""UPMC Bedford, 10455, Lincoln Highway, Penn Wood, Everett, Bedford County, Pennsylvania, 15537, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""healthcare:speciality"": ""emergency;community;general"", ""opening_hours"": ""24/7"", ""operator"": ""University of Pittsburgh Medical Center"", ""operator:short"": ""UPMC"", ""operator:type"": ""private_non_profit"", ""operator:wikidata"": ""Q7896131"", ""phone"": ""+1 814 623 6161"", ""website"": ""https://www.upmc.com/locations/hospitals/bedford/""}, ""importance"": 3.786907759208083e-05, ""lat"": ""40.0253767"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-78.4330404"", ""name"": ""UPMC Bedford"", ""osm_id"": 552822519, ""osm_type"": ""way"", ""place_id"": 350418241, ""place_rank"": 30, ""type"": ""hospital""}"
01fe5dc03cb338da9673,390117__2024,390117,2024,UPMC BEDFORD,PA,10455 LINCOLN HIGHWAY,EVERETT,15537,external_geocoder_required_no_local_candidate,address_only,"10455 LINCOLN HIGHWAY, EVERETT, PA, 15537",1,42009,"Bedford County, Pennsylvania",PA,40.0253519,-78.4329400,UPMC Bedford,"UPMC Bedford, 10455, Lincoln Highway, Penn Wood, Everett, Bedford County, Pennsylvania, 15537, United States",building,hospital,10455,Lincoln Highway,Everett,Bedford County,Pennsylvania,15537,True,True,True,True,False,True,True,0.92,,"{""address"": {""ISO3166-2-lvl4"": ""US-PA"", ""building"": ""UPMC Bedford"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Bedford County"", ""hamlet"": ""Penn Wood"", ""house_number"": ""10455"", ""postcode"": ""15537"", ""road"": ""Lincoln Highway"", ""state"": ""Pennsylvania"", ""town"": ""Everett""}, ""addresstype"": ""building"", ""boundingbox"": [""40.0250429"", ""40.0256760"", ""-78.4335600"", ""-78.4323099""], ""category"": ""building"", ""display_name"": ""UPMC Bedford, 10455, Lincoln Highway, Penn Wood, Everett, Bedford County, Pennsylvania, 15537, United States"", ""extratags"": {""building:levels"": ""4"", ""website"": ""https://www.upmc.com/locations/hospitals/bedford""}, ""importance"": 3.786907759208083e-05, ""lat"": ""40.0253519"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-78.4329400"", ""name"": ""UPMC Bedford"", ""osm_id"": 1034915572, ""osm_type"": ""way"", ""place_id"": 350459766, ""place_rank"": 30, ""type"": ""hospital""}"
da28754761a7f819f913,361330__2023,361330,2023,HOCKING VALLEY,OH,601 STATE ROUTE 664,LOGAN,43138,external_geocoder_required_no_local_candidate,provider_city_zip,"HOCKING VALLEY, LOGAN, OH, 43138",0,39073,"Hocking County, Ohio",OH,39.5481186,-82.4299262,Hocking Valley Community Hospital,"Hocking Valley Community Hospital, 601, SR 664, West Logan, Logan, Falls Township, Hocking County, Ohio, 43138, United States",amenity,hospital,601,SR 664,Logan,Hocking County,Ohio,43138,True,True,True,True,True,True,False,0.96,,"{""address"": {""ISO3166-2-lvl4"": ""US-OH"", ""amenity"": ""Hocking Valley Community Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Hocking County"", ""hamlet"": ""West Logan"", ""house_number"": ""601"", ""municipality"": ""Falls Township"", ""postcode"": ""43138"", ""road"": ""SR 664"", ""state"": ""Ohio"", ""town"": ""Logan""}, ""addresstype"": ""amenity"", ""boundingbox"": [""39.5462665"", ""39.5502809"", ""-82.4317663"", ""-82.4283572""], ""category"": ""amenity"", ""display_name"": ""Hocking Valley Community Hospital, 601, SR 664, West Logan, Logan, Falls Township, Hocking County, Ohio, 43138, United States"", ""extratags"": {""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""phone"": ""+1 740 380 8000"", ""website"": ""https://www.hvch.org/""}, ""importance"": 4.6446173800213894e-05, ""lat"": ""39.5481186"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.4299262"", ""name"": ""Hocking Valley Community Hospital"", ""osm_id"": 291706308, ""osm_type"": ""way"", ""place_id"": 340949764, ""place_rank"": 30, ""type"": ""hospital""}"
da28754761a7f819f913,361330__2023,361330,2023,HOCKING VALLEY,OH,601 STATE ROUTE 664,LOGAN,43138,external_geocoder_required_no_local_candidate,provider_city_zip,"HOCKING VALLEY, LOGAN, OH, 43138",1,39073,"Hocking County, Ohio",OH,39.5413447,-82.4072702,Hocking Valley Industries,"Hocking Valley Industries, East Hunter Street, Logan, Hocking County, Ohio, 43138, United States",building,yes,,East Hunter Street,Logan,Hocking County,Ohio,43138,False,True,True,True,False,True,False,0.7,house_number_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-OH"", ""building"": ""Hocking Valley Industries"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Hocking County"", ""postcode"": ""43138"", ""road"": ""East Hunter Street"", ""state"": ""Ohio"", ""town"": ""Logan""}, ""addresstype"": ""building"", ""boundingbox"": [""39.5411782"", ""39.5415064"", ""-82.4074632"", ""-82.4068909""], ""category"": ""building"", ""display_name"": ""Hocking Valley Industries, East Hunter Street, Logan, Hocking County, Ohio, 43138, United States"", ""extratags"": {""social_facility"": ""workshop"", ""social_facility:for"": ""learning_disabled"", ""website"": ""https://hockingvalleyindustries.com""}, ""importance"": 4.6446173800213894e-05, ""lat"": ""39.5413447"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.4072702"", ""name"": ""Hocking Valley Industries"", ""osm_id"": 1043778642, ""osm_type"": ""way"", ""place_id"": 340986161, ""place_rank"": 30, ""type"": ""yes""}"
da28754761a7f819f913,361330__2023,361330,2023,HOCKING VALLEY,OH,601 STATE ROUTE 664,LOGAN,43138,external_geocoder_required_no_local_candidate,provider_city_zip,"HOCKING VALLEY, LOGAN, OH, 43138",2,39073,"Hocking County, Ohio",OH,39.5457662,-82.4349396,Fairfield Medical Health Partners of Hocking Valley,"Fairfield Medical Health Partners of Hocking Valley, 31500, Chieftain Drive, Logan, Hocking County, Ohio, 43138, United States",building,office,31500,Chieftain Drive,Logan,Hocking County,Ohio,43138,False,True,True,True,False,True,False,0.7,house_number_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-OH"", ""building"": ""Fairfield Medical Health Partners of Hocking Valley"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Hocking County"", ""house_number"": ""31500"", ""postcode"": ""43138"", ""road"": ""Chieftain Drive"", ""state"": ""Ohio"", ""town"": ""Logan""}, ""addresstype"": ""building"", ""boundingbox"": [""39.5456503"", ""39.5458820"", ""-82.4350763"", ""-82.4348030""], ""category"": ""building"", ""display_name"": ""Fairfield Medical Health Partners of Hocking Valley, 31500, Chieftain Drive, Logan, Hocking County, Ohio, 43138, United States"", ""extratags"": {""building:levels"": ""1"", ""opening_hours"": ""Mo-Fr 08:00-16:30"", ""roof:levels"": ""0""}, ""importance"": 4.6446173800213894e-05, ""lat"": ""39.5457662"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.4349396"", ""name"": ""Fairfield Medical Health Partners of Hocking Valley"", ""osm_id"": 291704956, ""osm_type"": ""way"", ""place_id"": 343610302, ""place_rank"": 30, ""type"": ""office""}"
365d9e9f0dc025f0833b,451333__2024,451333,2024,MARTIN COUNTY HOSPITAL,TX,610 N. SAINT PETER STREET,STANTON,79782,external_geocoder_required_no_local_candidate,address_only,"610 N. SAINT PETER STREET, STANTON, TX, 79782",0,48317,"Martin County, Texas",TX,32.1335131,-101.7917177,,"610, North Saint Peter Street, Stanton, Martin County, Texas, 79782, United States",place,house,610,North Saint Peter Street,Stanton,Martin County,Texas,79782,True,True,True,True,False,True,True,0.92,,"{""address"": {""ISO3166-2-lvl4"": ""US-TX"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Martin County"", ""house_number"": ""610"", ""postcode"": ""79782"", ""road"": ""North Saint Peter Street"", ""state"": ""Texas"", ""town"": ""Stanton""}, ""addresstype"": ""place"", ""boundingbox"": [""32.1334631"", ""32.1335631"", ""-101.7917677"", ""-101.7916677""], ""category"": ""place"", ""display_name"": ""610, North Saint Peter Street, Stanton, Martin County, Texas, 79782, United States"", ""extratags"": null, ""importance"": 9.99999999995449e-06, ""lat"": ""32.1335131"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-101.7917177"", ""name"": """", ""osm_id"": 655106539, ""osm_type"": ""way"", ""place_id"": 412115309, ""place_rank"": 30, ""type"": ""house""}"
57f356813025989b3ceb,673079__2023,673079,2023,ENCOMPASS HEALTH REHABILITATION OF W,TX,3600 SOUTH LOOP 340,ROBINSON,76706,external_geocoder_required_no_local_candidate,address_only,"3600 SOUTH LOOP 340, ROBINSON, TX, 76706",0,48309,"McLennan County, Texas",TX,31.4957568,-97.1289954,Encompass Health Rehabilitation Hospital of Waco,"Encompass Health Rehabilitation Hospital of Waco, 3600, South Loop 340, Robinson, McLennan County, Texas, 76706, United States",healthcare,rehabilitation,3600,South Loop 340,Robinson,McLennan County,Texas,76706,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-TX"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""McLennan County"", ""healthcare"": ""Encompass Health Rehabilitation Hospital of Waco"", ""house_number"": ""3600"", ""postcode"": ""76706"", ""road"": ""South Loop 340"", ""state"": ""Texas"", ""village"": ""Robinson""}, ""addresstype"": ""healthcare"", ""boundingbox"": [""31.4957068"", ""31.4958068"", ""-97.1290454"", ""-97.1289454""], ""category"": ""healthcare"", ""display_name"": ""Encompass Health Rehabilitation Hospital of Waco, 3600, South Loop 340, Robinson, McLennan County, Texas, 76706, United States"", ""extratags"": {""phone"": ""+1-254-523-2200"", ""website"": ""https://www.encompasshealth.com/locations/waco-rehab?utm_source=google&utm_medium=organic&utm_campaign=gbp""}, ""importance"": 5.3855954833249676e-05, ""lat"": ""31.4957568"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-97.1289954"", ""name"": ""Encompass Health Rehabilitation Hospital of Waco"", ""osm_id"": 10306534660, ""osm_type"": ""node"", ""place_id"": 317093234, ""place_rank"": 30, ""type"": ""rehabilitation""}"
9237882fb66542005766,110236__2024,110236,2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,101 GROSS CRESCENT CIRCLE,FT OGLETHORPE,30742,external_geocoder_required_no_local_candidate,provider_city_zip,"CHI MEMORIAL HOSPITAL - GEORGIA, FT OGLETHORPE, GA, 30742",0,13047,"Catoosa County, Georgia",GA,34.9467243,-85.2635867,CHI Memorial Hospital Georgia,"CHI Memorial Hospital Georgia, Clinic Drive, Park City, Fort Oglethorpe, Catoosa County, Georgia, 30741, United States",building,hospital,,Clinic Drive,Fort Oglethorpe,Catoosa County,Georgia,30741,False,False,False,True,False,True,False,0.42,house_number_not_supported; postcode_not_supported; city_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-GA"", ""building"": ""CHI Memorial Hospital Georgia"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Catoosa County"", ""hamlet"": ""Park City"", ""postcode"": ""30741"", ""road"": ""Clinic Drive"", ""state"": ""Georgia"", ""town"": ""Fort Oglethorpe""}, ""addresstype"": ""building"", ""boundingbox"": [""34.9459241"", ""34.9475237"", ""-85.2652256"", ""-85.2630129""], ""category"": ""building"", ""display_name"": ""CHI Memorial Hospital Georgia, Clinic Drive, Park City, Fort Oglethorpe, Catoosa County, Georgia, 30741, United States"", ""extratags"": null, ""importance"": 4.978484779121107e-05, ""lat"": ""34.9467243"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-85.2635867"", ""name"": ""CHI Memorial Hospital Georgia"", ""osm_id"": 837696547, ""osm_type"": ""way"", ""place_id"": 342218622, ""place_rank"": 30, ""type"": ""hospital""}"
73a57ae8fb42ab6eae4a,670131__2024,670131,2024,BAYLOR SCOTT & WHITE - BUDA,TX,5330 OVERPASS ROAD SUITE 110,BUDA,78610,external_geocoder_required_no_local_candidate,provider_city_zip,"BAYLOR SCOTT & WHITE - BUDA, BUDA, TX, 78610",0,48209,"Hays County, Texas",TX,30.0767089,-97.8200969,Baylor Scott And White Medical Center - Buda,"Baylor Scott And White Medical Center - Buda, 5330, Overpass Road, Buda, Hays County, Texas, 78610, United States",amenity,hospital,5330,Overpass Road,Buda,Hays County,Texas,78610,True,True,True,True,True,True,True,1.0,,"{""address"": {""ISO3166-2-lvl4"": ""US-TX"", ""amenity"": ""Baylor Scott And White Medical Center - Buda"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Hays County"", ""house_number"": ""5330"", ""postcode"": ""78610"", ""road"": ""Overpass Road"", ""state"": ""Texas"", ""town"": ""Buda""}, ""addresstype"": ""amenity"", ""boundingbox"": [""30.0762550"", ""30.0771089"", ""-97.8205038"", ""-97.8196093""], ""category"": ""amenity"", ""display_name"": ""Baylor Scott And White Medical Center - Buda, 5330, Overpass Road, Buda, Hays County, Texas, 78610, United States"", ""extratags"": {""beds"": ""15"", ""building"": ""yes"", ""healthcare"": ""hospital"", ""phone"": ""+1 737 999 6200"", ""website"": ""https://www.bswhealth.com/locations/buda-hospital""}, ""importance"": 2.6000610360830357e-05, ""lat"": ""30.0767089"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-97.8200969"", ""name"": ""Baylor Scott And White Medical Center - Buda"", ""osm_id"": 382805782, ""osm_type"": ""way"", ""place_id"": 315075375, ""place_rank"": 30, ""type"": ""hospital""}"
ddd56411939da11ec1f9,181331__2024,181331,2024,MCDOWELL ARH,KY,9879 ROUTE 122,MCDOWELL,41647,external_geocoder_required_no_local_candidate,address_only,"9879 ROUTE 122, MCDOWELL, KY, 41647",0,21071,"Floyd County, Kentucky",KY,37.4733118,-82.7539430,KY Route 122,"KY Route 122, Minnie, McDowell, Floyd County, Kentucky, 41651, United States",highway,secondary,,KY Route 122,McDowell,Floyd County,Kentucky,41651,False,False,True,True,False,False,True,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-KY"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Floyd County"", ""hamlet"": ""Minnie"", ""postcode"": ""41651"", ""road"": ""KY Route 122"", ""state"": ""Kentucky"", ""village"": ""McDowell""}, ""addresstype"": ""road"", ""boundingbox"": [""37.4731104"", ""37.4735131"", ""-82.7539578"", ""-82.7539292""], ""category"": ""highway"", ""display_name"": ""KY Route 122, Minnie, McDowell, Floyd County, Kentucky, 41651, United States"", ""extratags"": {""maxweight"": ""44000 lbs""}, ""importance"": 0.05337106660563054, ""lat"": ""37.4733118"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.7539430"", ""name"": ""KY Route 122"", ""osm_id"": 1297133170, ""osm_type"": ""way"", ""place_id"": 341273382, ""place_rank"": 26, ""type"": ""secondary""}"
3c7354e8452ddadafafa,181331__2024,181331,2024,MCDOWELL ARH,KY,9879 ROUTE 122,MCDOWELL,41647,external_geocoder_required_no_local_candidate,address_no_zip,"9879 ROUTE 122, MCDOWELL, KY",0,21071,"Floyd County, Kentucky",KY,37.4733118,-82.7539430,KY Route 122,"KY Route 122, Minnie, McDowell, Floyd County, Kentucky, 41651, United States",highway,secondary,,KY Route 122,McDowell,Floyd County,Kentucky,41651,False,False,True,True,False,False,True,0.52,house_number_not_supported; postcode_not_supported; confidence_below_0_90,"{""address"": {""ISO3166-2-lvl4"": ""US-KY"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Floyd County"", ""hamlet"": ""Minnie"", ""postcode"": ""41651"", ""road"": ""KY Route 122"", ""state"": ""Kentucky"", ""village"": ""McDowell""}, ""addresstype"": ""road"", ""boundingbox"": [""37.4731104"", ""37.4735131"", ""-82.7539578"", ""-82.7539292""], ""category"": ""highway"", ""display_name"": ""KY Route 122, Minnie, McDowell, Floyd County, Kentucky, 41651, United States"", ""extratags"": {""maxweight"": ""44000 lbs""}, ""importance"": 0.05337106660563054, ""lat"": ""37.4733118"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.7539430"", ""name"": ""KY Route 122"", ""osm_id"": 1297133170, ""osm_type"": ""way"", ""place_id"": 339303500, ""place_rank"": 26, ""type"": ""secondary""}"
22ea5fedc1d35be63c05,181331__2024,181331,2024,MCDOWELL ARH,KY,9879 ROUTE 122,MCDOWELL,41647,external_geocoder_required_no_local_candidate,provider_city_zip,"MCDOWELL ARH, MCDOWELL, KY, 41647",0,21071,"Floyd County, Kentucky",KY,37.4568384,-82.7475467,McDowell ARH Hospital,"McDowell ARH Hospital, 9879, KY 122, Minnie, McDowell, Floyd County, Kentucky, 41647, United States",amenity,hospital,9879,KY 122,McDowell,Floyd County,Kentucky,41647,True,True,True,True,True,True,False,0.96,,"{""address"": {""ISO3166-2-lvl4"": ""US-KY"", ""amenity"": ""McDowell ARH Hospital"", ""country"": ""United States"", ""country_code"": ""us"", ""county"": ""Floyd County"", ""hamlet"": ""Minnie"", ""house_number"": ""9879"", ""postcode"": ""41647"", ""road"": ""KY 122"", ""state"": ""Kentucky"", ""village"": ""McDowell""}, ""addresstype"": ""amenity"", ""boundingbox"": [""37.4562219"", ""37.4574770"", ""-82.7488068"", ""-82.7463340""], ""category"": ""amenity"", ""display_name"": ""McDowell ARH Hospital, 9879, KY 122, Minnie, McDowell, Floyd County, Kentucky, 41647, United States"", ""extratags"": {""beds"": ""25"", ""emergency"": ""yes"", ""healthcare"": ""hospital"", ""opening_hours"": ""24/7"", ""operator"": ""Appalachian Regional Healthcare"", ""phone"": ""+1 606 377 3400"", ""website"": ""https://providers.arh.org/location/mc-dowell-arh-hospital/loc0000132817""}, ""importance"": 3.7733272297200236e-05, ""lat"": ""37.4568384"", ""licence"": ""Data \u00a9 OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""lon"": ""-82.7475467"", ""name"": ""McDowell ARH Hospital"", ""osm_id"": 1391379035, ""osm_type"": ""way"", ""place_id"": 340015116, ""place_rank"": 30, ""type"": ""hospital""}"
